"";"gender";"age";"procJustice";"trust";"cynicism";"CPB";"insecure";"norms"
"20";"female";1,96173474679383;0,0303;0,7369;0,0344000000000002;0,539533333333333;0,815626400377589;0,602192798487622
"21";"female";0,129227157413117;-1,0997;-2,0631;0,4344;0,4062;0,0302522377990153;0,000723113398908215
"22";"female";1,14498925403773;-0,2497;-0,2631;0,2344;-0,9938;-0,647240924263491;1,56026767349424
"23";"female";-0,961477079388031;-0,2397;-0,4631;-0,5656;-0,127133333333334;-1,25298638144541;0,398977107722553
"24";"male";-0,961477079388031;0,5003;0,5369;-0,5656;-0,727133333333333;-0,223188055647733;-0,893761148051636
"25";"female";-0,426464499628456;-0,5597;-0,4631;0,0344000000000002;0,472866666666667;0,888480086131927;0,610928889167849
"26";"female";0,805106193670951;0,2403;-0,2631;0,6344;0,139533333333333;-0,389086585813152;0,335691241515786
"27";"female";1,02480187482147;-0,6097;-1,0631;0,4344;0,272866666666666;1,75757742395314;0,221360194299548
"28";"female";0,328243761281641;-0,2997;-0,6631;0,4344;0,0728666666666666;-1,75878937979971;0,552315815650507
"29";"female";0,149906234695116;-0,0497;-0,4631;0,2344;-0,260466666666667;1,75757742395314;0,905467202276231
"30";"male";1,89969751494783;-0,1297;0,1369;0,6344;0,8062;1,75757742395314;-1,27540641183787
"31";"female";0,908501580080945;-0,0497;0,5369;-0,3656;-0,127133333333334;0,243095846746347;0,495835973578336
"32";"female";1,22381847869;-0,1497;-0,4631;0,4344;-0,3938;-0,0208447565844699;1,32454559880275
"33";"female";-0,687518335342976;-0,4197;-0,2631;0,6344;0,0728666666666666;-0,74797838979232;0,496801006851152
"34";"female";-0,525972801562718;-0,2097;0,3369;0,0344000000000002;-0,260466666666667;0,53270212449702;0,707025886650357
"35";"male";0,0297188554788554;-0,0897;-0,4631;0,4344;0,472866666666667;1,75757742395314;-0,109595427051412
"36";"male";-1,34271829431881;-0,4697;-0,8631;0,2344;1,4062;-0,00060597792328405;-0,582715686855614
"37";"male";1,06227294490974;-1,2297;-1,0631;1,0344;1,0062;0,364592428841097;-1,45187402142418
"38";"female";0,70559789173669;-0,5697;-0,6631;0,6344;0,2062;-0,29092106931885;0,17458147618042
"39";"female";1,46419323712252;0,3903;-0,0630999999999999;0,0344000000000002;0,272866666666666;1,16093910632413;0,637137161208533
"40";"female";-1,5378478137116;-0,5897;-0,2631;-0,7656;-0,1938;-1,75878937979971;0,107689433006815
"41";"female";-0,563443871650984;-0,0697;-0,4631;-0,5656;-0,127133333333334;-0,1654807833636;0,398977107722553
"42";"male";1,34400585790626;0,2003;-0,4631;0,2344;0,939533333333333;1,75757742395314;-0,166024477898698
"43";"female";-1,02351431123403;0,9603;0,7369;0,0344000000000002;-0,260466666666667;0,826233568437382;0,707025886650357
"44";"female";-1,10234353588629;-0,5097;-0,4631;-0,1656;-0,127133333333334;1,39734071259914;0,592694839434118
"45";"male";-0,463935569716722;0,4203;0,5369;-0,5656;-0,460466666666667;-1,75878937979971;-0,319210812151997
"46";"female";0,369601915845638;0,0603;0,5369;0,0344000000000002;0,539533333333333;1,04411325391605;0,602192798487622
"47";"female";1,06616002938547;0,0503;0,5369;0,0344000000000002;-0,127133333333334;0,864883530035338;0,689553705289901
"48";"female";-0,0284312918914089;-0,1297;-0,2631;0,0344000000000002;1,2062;0,884066564490566;0,514831891685342
"49";"female";-0,865855861929501;0,1503;-0,2631;0,4344;0,339533333333333;1,75757742395314;0,111041653849228
"50";"female";1,66320984099104;-0,0897;0,5369;0,0344000000000002;0,00619999999999976;0,742114451772723;0,672081523929445
"51";"female";1,74203906564331;-0,1597;0,5369;0,2344;0,00619999999999976;1,75757742395314;0,667357940015136
"52";"female";0,228735459347379;-0,1397;-0,6631;0,4344;0,139533333333333;0,0538176692320199;0,441997275200187
"53";"male";1,28196862606026;-0,4897;-0,4631;0,8344;1,27286666666667;-0,182012570306662;-1,45187402142418
"54";"female";-0,347635274976193;0,6303;-0,0630999999999999;0,2344;0,739533333333333;1,25282804243099;0,0125574687971238
"55";"female";-0,169297748389668;0,000300000000000002;-0,2631;0,4344;0,139533333333333;-0,177761709156919;0,441997275200187
"56";"male";2,43471009470741;-0,2797;-0,8631;1,2344;0,939533333333333;-0,982817373503633;-1,45187402142418
"57";"male";2,4760682492714;-0,2097;-1,0631;0,8344;1,0062;-1,75878937979971;-1,45187402142418
"58";"male";0,506581287868166;-0,6197;-0,2631;0,6344;0,6062;0,349445123335062;-0,792077115831775
"59";"female";-0,0284312918914089;0,2803;0,5369;0,0344000000000002;-0,727133333333333;0,586081737332003;0,768178521411953
"60";"female";-0,50529372428072;-0,9297;-0,6631;-0,1656;1,87286666666667;-0,321992374035204;1,85434886557866
"61";"female";0,224848374871647;0,0803;-0,4631;1,4344;-0,660466666666667;-1,75878937979971;1,89459441002327
"62";"male";0,0749640945185847;0,0103;0,1369;-0,9656;-0,260466666666667;-1,75878937979971;-0,285180691479016
"63";"female";-0,426464499628456;-0,1097;-0,0630999999999999;0,0344000000000002;0,8062;0,809552319878458;0,56724843576671
"64";"female";0,630655751560158;-0,2797;0,3369;-0,5656;0,8062;-1,25298638144541;1,89459441002327
"65";"male";-0,766347559995239;-0,0497;-0,4631;0,4344;0,672866666666667;-0,345689344705371;-0,440551048402372
"66";"male";0,812880362622415;0,6003;1,1369;-1,3656;-0,860466666666667;-0,636137584338604;-1,45187402142418
"67";"male";1,0907261911432;0,3903;0,7369;-1,1656;-1,12713333333333;0,0420519037687571;-1,45187402142418
"68";"male";2,37655994733714;-0,9397;-1,2631;0,8344;0,672866666666667;-1,75878937979971;-1,45187402142418
"69";"female";-0,206768818477934;0,5803;0,5369;-0,1656;-0,5938;0,646297372266369;0,298308900000392
"70";"female";0,328243761281641;-0,3897;-0,4631;0,4344;0,272866666666666;0,410634387403221;0,221360194299548
"71";"female";0,908501580080945;0,3703;0,5369;-0,3656;-0,0604666666666667;-1,39583930808851;0,5886823326682
"72";"female";-0,0865814392616732;-0,6297;-1,2631;-0,3656;-0,327133333333333;-0,0422712330239943;0,217296896308744
"73";"female";-1,22253091510255;-0,1397;-0,4631;0,0344000000000002;0,4062;1,75166940266902;0,619664979848077
"74";"female";-2,45021452392623;0,1803;0,936900000000001;-1,5656;0,2062;0,027947190996153;1,89459441002327
"75";"female";-0,385106345064459;-0,7197;-0,4631;-0,3656;-0,127133333333334;1,75757742395314;0,495835973578336
"76";"female";-1,14370169045029;0,1803;-0,2631;0,2344;0,472866666666667;0,044995094261119;0,250666731058219
"77";"male";-0,957589994912299;0,5803;1,5369;-1,5656;-0,727133333333333;-1,75878937979971;-1,45187402142418
"78";"female";0,328243761281641;-0,8597;-1,2631;0,4344;0,4062;1,75757742395314;0,000723113398908215
"79";"female";0,328243761281641;-0,5397;-0,4631;0,4344;0,0728666666666666;-0,0486052448750649;0,552315815650507
"80";"male";-0,708197412624975;-1,0797;-1,8631;0,8344;1,0062;-1,28046090948871;-1,45187402142418
"81";"male";2,01599780968836;-0,2797;-1,0631;1,4344;0,939533333333333;-0,708358277474633;-1,45187402142418
"82";"female";0,585410512520429;0,0603;0,1369;0,8344;0,139533333333333;-0,182012570306662;0,229385207831386
